OBJECTID,ID,DIR,LENGTH,LINKID,COUNTRY,JURISCODE,JURISNAME,ROADNUM,ROADNAME,ADMIN,SURFACE,LANES,SPEEDLIM,CLASS,NHS,BORDER,Shape__Length
123278,541990,0,1.19,02_6757234,2,02_41,Oregon, ,S REDLAND RD,Municipal,Paved,2,72,4,0,0,0.0148195694727939
126172,541135,0,0.78,02_6697282,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,4,104,1,1,0,0.00988061225295725
126181,541052,0,0.31,02_6695405,2,02_41,Oregon,S10,BARBUR BLVD,State,Paved,2,88,3,7,0,0.003642789787208
127841,542528,0,0.08,02_6770382,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,48,3,7,0,0.00073513721375472
123184,542235,0,0.24,02_6767271,2,02_41,Oregon,S99E,GRAND AV,State,Paved,4,48,3,7,0,0.00214726120891743
127509,542928,0,0.11,02_6781801,2,02_41,Oregon,S213,82ND AV,State,Paved,4,88,3,8,0,0.0010300039270021
122875,538097,0,0.81,02_6699032,2,02_41,Oregon,S43,COUNTRY CLUB RD,State,Paved,4,48,3,7,0,0.0103935180746781
127154,542943,0,0.09,02_6782587,2,02_41,Oregon,U30  P,COLUMBIA BLVD,State,Paved,5,72,3,8,0,0.00110186656208485
126859,543546,0,0.02,02_6808868,2,02_53,Washington,I5, ,State,Paved,6,104,1,1,0,0.000150840980608413
128494,543582,0,0.09,02_6809612,2,02_53,Washington, ,W 14TH ST,Municipal,Paved,3,40,3,0,0,0.00116901553253823
128482,543654,0,0.15,02_6811463,2,02_53,Washington, ,MAIN ST,Municipal,Paved,2,72,3,10,0,0.00134768303909658
125199,541593,0,6.72,02_6720330,2,02_41,Oregon,U30,COLUMBIA RIVER HWY,State,Paved,4,64,3,7,0,0.0647413829195319
122978,541434,0,0.13,02_6705841,2,02_41,Oregon, ,NICOLAI ST,Municipal,Paved,2,48,5,8,0,0.00159191732459009
127306,542056,0,1,02_6760233,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,4,72,3,7,0,0.00916287163619981
128047,543136,0,0.56,02_6789748,2,02_41,Oregon, ,DIVISION ST,Municipal,Paved,2,64,3,10,0,0.00712810536600699
127555,542698,0,0.24,02_6774911,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.00219923245357055
126962,543386,0,0.02,02_6802426,2,02_41,Oregon,I84,COLUMBIA RIVER HWY,State,Paved,6,104,1,1,0,0.000271272456745816
128296,543924,0,0.69,02_6819336,2,02_53,Washington, ,NE ST JOHNS RD,Municipal,Paved,4,72,4,0,0,0.00765525511777075
126968,543389,0,0.76,02_6802867,2,02_41,Oregon,I84,COLUMBIA RIVER HWY,State,Paved,6,104,1,1,0,0.00973428075459696
126327,541281,0,0.06,02_6700685,2,02_41,Oregon,S10,BEAVERTON-HILLSBORO HWY,State,Paved,4,48,3,10,0,0.000707057465491612
126321,541271,0,0.17,02_6700606,2,02_41,Oregon,S10,BEAVERTON-HILLSBORO HWY,State,Paved,4,48,3,10,0,0.00212309010180922
123370,541469,0,0.82,02_6707156,2,02_41,Oregon, ,SWIFT HWY 120,Municipal,Paved,2,72,4,8,0,0.00892042256298546
127360,542150,0,0.02,02_6762360,2,02_41,Oregon,S212,CARVER HWY,State,Paved,4,56,3,7,0,0.000203010240158977
127655,542313,0,0.21,02_6766368,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,4,104,1,1,0,0.00192852676585037
127649,542433,0,0.03,02_6768296,2,02_41,Oregon, ,MORRISON BRIDGE,Municipal,Paved,2,56,4,0,0,0.000334611826852521
127993,543053,0,0.13,02_6787714,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00168819686147815
128534,543605,0,0.06,02_6810339,2,02_53,Washington,S14,LEWIS AND CLARK HWY,State,Paved,4,96,2,7,0,0.000818711498890646
126868,543554,0,0.05,02_6808979,2,02_53,Washington, ,WASHINGTON ST,Municipal,Paved,3,40,3,10,0,0.000467154116294525
126026,540860,0,0.16,02_6688123,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00195645120833503
126032,540880,0,1.2,02_6688204,2,02_41,Oregon, ,MURRAY BLVD,Municipal,Paved,4,72,3,10,0,0.0107674127669734
123178,542368,0,0.08,02_6767217,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,48,3,7,0,0.000718033887805264
127847,542526,0,0.08,02_6770444,2,02_41,Oregon,S99E,GRAND AV,State,Paved,4,72,3,7,0,0.00069934860743415
127260,542856,0,0.46,02_6780220,2,02_41,Oregon,I84,COLUMBIA RIVER HWY,State,Paved,6,104,1,1,0,0.00429857021735928
126765,543066,0,0.87,02_6788933,2,02_41,Oregon,U30  P,SANDY BLVD,State,Paved,2,64,3,10,0,0.0110212594156859
128342,543524,0,0.42,02_6811744,2,02_53,Washington,S500, ,State,Paved,4,88,2,7,0,0.00531904636164288
128588,543870,0,0.05,02_6817855,2,02_53,Washington, ,NE FOURTH PLAIN BLVD,Municipal,Paved,4,88,3,10,0,0.000565460394992001
125932,541012,0,0.02,02_6693873,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,104,1,1,0,0.000158619185945519
122932,540804,0,0.09,02_6699729,2,02_41,Oregon,S8,TUALATIN VALLEY HWY,State,Paved,2,88,3,7,0,0.0011926753635321
127014,542993,0,4.99,02_6785239,2,02_41,Oregon,S224, ,State,Paved,2,88,4,0,0,0.0578332720874837
127406,542105,0,0,02_6761047,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,6,64,3,10,0,1.60312342599753E-05
126275,541367,0,0.26,02_6704595,2,02_41,Oregon,U26,SUNSET HWY,State,Paved,7,88,2,7,0,0.00320334954334097
125193,540100,0,5.72,02_6719823,2,02_41,Oregon, ,NW CORNELIUS PASS RD,Municipal,Paved,2,56,4,0,0,0.0567364561155318
127701,542320,0,0.01,02_6765870,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,4,104,1,1,0,0.000111072005632164
127160,542959,0,0.02,02_6783012,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.000232499582171487
128242,543842,0,0.12,02_6817151,2,02_53,Washington,I205, ,State,Paved,7,96,1,1,0,0.00127482238829598
128488,543573,0,0.08,02_6809506,2,02_53,Washington, ,W 16TH ST,Municipal,Paved,2,56,3,0,0,0.00103805856995728
126619,543819,0,0.28,02_6816844,2,02_53,Washington,S500, ,State,Paved,5,88,2,7,0,0.00333327449443921
126078,540946,0,0.54,02_6691832,2,02_41,Oregon,U26,SUNSET HWY,State,Paved,4,88,2,7,0,0.00655654975616987
127947,543229,0,0.16,02_6793179,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.00179015567684509
122975,541432,0,0.04,02_6705793,2,02_41,Oregon,U30, ,State,Paved,4,88,2,7,0,0.000525333865671119
126295,541457,0,0.07,02_6706110,2,02_41,Oregon, ,YEON AV,Municipal,Paved,4,72,3,7,0,0.000888766263915008
127220,542831,0,0.4,02_6778977,2,02_41,Oregon,S213,82ND AV,State,Paved,4,56,3,10,0,0.0036429245425564
123141,542229,0,0.41,02_6768338,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,104,1,1,0,0.00376966396533881
127718,542468,0,0.02,02_6768993,2,02_41,Oregon, ,INTERSTATE AV,Municipal,Paved,4,80,4,8,0,0.000185988365409967
127552,542699,0,0.12,02_6774886,2,02_41,Oregon,U30  P,LOMBARD ST,State,Paved,4,56,4,0,0,0.00152400207048948
126556,544064,0,0.63,02_6822999,2,02_53,Washington, ,NE 162ND AV,Municipal,Paved,6,64,3,10,0,0.00570530583186243
127054,543284,0,0.34,02_6794181,2,02_53,Washington,S14, ,State,Paved,4,96,2,7,0,0.00424069146329623
126058,540885,0,1.1,02_6690779,2,02_41,Oregon,S8,TUALATIN VALLEY HWY,State,Paved,2,48,3,7,0,0.0140191872641631
123284,542016,0,1.45,02_6757635,2,02_41,Oregon,S43,WILLAMETTE DR,State,Paved,2,56,3,7,0,0.0153251852607084
127077,542181,0,0.18,02_6763162,2,02_41,Oregon,S213,82ND AV,State,Paved,4,88,3,7,0,0.00162174338313804
126911,543238,0,0.16,02_6792957,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.00169790642286809
127575,542880,0,1.8,02_6780860,2,02_41,Oregon, ,CORNFOOT GABRESKI RD,Municipal,Paved,2,72,5,8,0,0.0224224574510895
123069,542755,0,0.01,02_6776403,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,104,1,1,0,9.93274213434814E-05
125442,541641,0,0.32,02_6723525,2,02_53,Washington, ,RIVER RD,Municipal,Paved,2,56,3,0,0,0.00307374714215625
126081,540965,0,0.4,02_6691895,2,02_41,Oregon,S8,TUALATIN VALLEY HWY,State,Paved,2,64,3,7,0,0.00514387274334099
128571,543905,0,0.74,02_6819132,2,02_53,Washington, ,NE FOURTH PLAIN BLVD,Municipal,Paved,4,64,3,10,0,0.00911825572349772
128073,543406,0,0.86,02_6803439,2,02_53,Washington, ,NE 3RD AVE,Municipal,Paved,4,64,3,10,0,0.0106375010873069
126934,541920,0,1.78,02_6755687,2,02_41,Oregon, ,MOLALLA AV,Municipal,Paved,2,72,4,0,0,0.0169741329405356
126009,541049,0,0.58,02_6695273,2,02_41,Oregon,S217,BEAVERTON-TIGARD HWY,State,Paved,4,88,2,7,0,0.00606729359563616
127340,542015,0,0.93,02_6761706,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,4,64,3,10,0,0.00930387150288924
122926,541223,0,0.18,02_6699553,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,104,1,1,0,0.00223260900072971
127669,542347,0,0.08,02_6766597,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,104,1,1,0,0.000710945494846744
126344,541387,0,0,02_6704678,2,02_41,Oregon,I405,STADIUM EXWY,State,Paved,6,104,1,1,0,1.65534619077208E-05
128004,543062,0,0.16,02_6787904,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.00207207741927719
127930,543176,0,0.16,02_6790888,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.00207600057448084
128336,543643,0,0.25,02_6811654,2,02_53,Washington,S500, ,State,Paved,2,40,4,7,0,0.00325623607788021
128594,543874,0,0.29,02_6817938,2,02_53,Washington, ,NE FOURTH PLAIN BLVD,Municipal,Paved,4,64,3,10,0,0.00312724947840695
127412,542112,0,0.09,02_6761121,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,6,64,3,10,0,0.00080451060118056
127363,542153,0,0.03,02_6762382,2,02_41,Oregon,S212,CARVER HWY,State,Paved,5,56,3,7,0,0.000389001448430949
127695,542314,0,0.1,02_6765775,2,02_41,Oregon,S43S,HOOD AV,State,Paved,2,40,3,0,0,0.000920357992712015
122949,541407,0,0.03,02_6705209,2,02_41,Oregon,U30  B,BURNSIDE ST,State,Paved,2,72,3,10,0,0.000407314983713356
127744,542485,0,0.07,02_6769734,2,02_41,Oregon, ,LARRABEE AVE,Municipal,Paved,2,56,4,8,0,0.00075736499145619
128359,543684,0,0.04,02_6812356,2,02_53,Washington, ,GRAND BLVD,Municipal,Paved,2,56,3,10,0,0.000419631038748668
126650,542982,0,1.28,02_6784366,2,02_41,Oregon,S224, ,State,Paved,2,88,3,10,0,0.0122152341801037
127953,543255,0,0.19,02_6793288,2,02_41,Oregon,U30  P,SANDY BLVD,State,Paved,2,64,4,0,0,0.00175431147429171
128285,543758,0,0.01,02_6815029,2,02_53,Washington,I205, ,State,Paved,4,96,1,1,0,0.000151485378530874
128408,543782,0,0.12,02_6815822,2,02_53,Washington,I205, ,State,Paved,4,96,1,1,0,0.00131232060886693
125889,541296,0,1.79,02_6701948,2,02_41,Oregon,U26,SUNSET HWY,State,Paved,7,88,2,7,0,0.0227485117586107
125966,541329,0,0.16,02_6702625,2,02_41,Oregon, ,IVANHOE ST,Municipal,Paved,2,72,5,8,0,0.00186161309964664
127389,542183,0,0.15,02_6763049,2,02_41,Oregon,S213,82ND AV,State,Paved,4,88,2,7,0,0.0013912510188928
127128,542252,0,0.06,02_6764827,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.000541156463947761
128053,543142,0,0.04,02_6789800,2,02_41,Oregon, , ,Municipal,Paved,6,72,3,10,0,0.000380021016576806
127887,542703,0,0.14,02_6774989,2,02_41,Oregon,U30  P,LOMBARD ST,State,Paved,4,56,4,0,0,0.0018220010805698
127881,542710,0,0.01,02_6774949,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,8.60005602021374E-05
126630,542963,0,1.38,02_6783149,2,02_53,Washington,S14,LEWIS AND CLARK HWY,State,Paved,4,96,2,7,0,0.0172680009437707
125225,541492,0,0.09,02_6708415,2,02_41,Oregon, ,MARINE DR,Municipal,Paved,4,88,3,8,0,0.000910925799281213
128545,543614,0,0.19,02_6810775,2,02_53,Washington, ,E MILL PLAIN BLVD,Municipal,Paved,4,56,3,10,0,0.00230811330965929
128379,543701,0,0.3,02_6813150,2,02_53,Washington,S500, ,State,Paved,4,88,2,7,0,0.00369644206031157
128551,543893,0,0.02,02_6818501,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.000151347607732132
125989,541030,0,0.1,02_6694568,2,02_41,Oregon,S210,SCHOLLS FERRY RD,State,Paved,4,56,3,10,0,0.00106187802529446
125872,541297,0,0.77,02_6701363,2,02_41,Oregon,S8,CANYON RD,State,Paved,2,88,3,10,0,0.00936219554137593
125866,541237,0,0.81,02_6701236,2,02_41,Oregon,S217,BEAVERTON-TIGARD HWY,State,Paved,4,88,2,7,0,0.00921769235032087
126364,541400,0,0.08,02_6705124,2,02_41,Oregon,I405,STADIUM EXWY,State,Paved,4,104,1,1,0,0.000739150015259437
123161,542374,0,0.29,02_6768837,2,02_41,Oregon,U30  B,BURNSIDE ST,State,Paved,4,72,3,10,0,0.00375211641446653
123167,542460,0,0.08,02_6768900,2,02_41,Oregon, ,RUSSELL ST,Municipal,Paved,2,80,5,8,0,0.000998007871253892
126038,540893,0,0.1,02_6688598,2,02_41,Oregon,S8,TUALATIN VALLEY HWY,State,Paved,4,80,3,7,0,0.0012489947356391
127028,543027,0,0.15,02_6786273,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00194513965825602
123333,541649,0,0.1,02_6723590,2,02_53,Washington, ,RIVER RD,Municipal,Paved,2,56,3,0,0,0.00112213769959254
128522,543569,0,0.59,02_6810141,2,02_53,Washington, ,BROADWAY,Municipal,Paved,2,40,3,10,0,0.00528750138499704
128528,543602,0,0.44,02_6810237,2,02_53,Washington, ,MAIN ST,Municipal,Paved,2,40,3,10,0,0.00418108203427294
127981,543011,0,1.05,02_6786971,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,4,56,3,10,0,0.0132014733036733
128030,543210,0,0.16,02_6791959,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.00144991337092668
126015,541058,0,0.01,02_6695360,2,02_41,Oregon,S217,BEAVERTON-TIGARD HWY,State,Paved,4,88,2,7,0,7.21800838088779E-05
126338,541284,0,0.39,02_6701084,2,02_41,Oregon,S217,BEAVERTON-TIGARD HWY,State,Paved,4,88,2,7,0,0.00354486422479823
123261,542052,0,0.61,02_6759949,2,02_41,Oregon,S224,MILWAUKIE EXWY,State,Paved,4,88,2,7,0,0.00661638611126319
127097,542206,0,0.47,02_6763866,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00426036478741529
127838,542507,0,0.13,02_6770350,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,4,104,1,1,0,0.00120755818898269
127761,542536,0,0.23,02_6771234,2,02_41,Oregon,S99E,GRAND AV,State,Paved,4,48,3,10,0,0.00210725072537907
127171,542966,0,0.31,02_6783131,2,02_41,Oregon, ,AIRPORT WY,Municipal,Paved,4,64,3,8,0,0.00370505591659717
128502,543576,0,0.06,02_6809662,2,02_53,Washington, , ,Municipal,Paved,2,56,3,0,0,0.000741067990904196
128428,543696,0,0.66,02_6813517,2,02_53,Washington, ,NE ST JAMES RD RD,Municipal,Paved,2,56,3,10,0,0.00608426138659952
127320,542089,0,0.13,02_6760734,2,02_41,Oregon, ,MOLALLA AV,Municipal,Paved,2,56,4,0,0,0.00147755271162939
127689,542310,0,0.08,02_6765724,2,02_41,Oregon,U26, ,State,Paved,2,80,4,0,0,0.000980471399335834
127861,542540,0,0.05,02_6770594,2,02_41,Oregon,I84,COLUMBIA RIVER HWY,State,Paved,6,104,1,1,0,0.000568287186080388
127738,542481,0,0.01,02_6769595,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,4,104,1,1,0,0.000123692807627575
127787,542592,0,0.06,02_6771850,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,4,104,1,1,0,0.00054505995100094
127910,543158,0,0.05,02_6790233,2,02_41,Oregon, , ,Municipal,Paved,6,72,3,10,0,0.000462052753845103
128402,543774,0,0.08,02_6815401,2,02_53,Washington,I205, ,State,Paved,4,96,1,1,0,0.000982088649873766
127246,542000,0,0.68,02_6779697,2,02_41,Oregon, ,GLISAN ST,Municipal,Paved,4,64,3,10,0,0.00870709506185154
127148,542951,0,0.03,02_6782514,2,02_41,Oregon,U30  P,COLUMBIA BLVD,State,Paved,5,72,3,8,0,0.000390518242501411
126607,543809,0,0.31,02_6816248,2,02_53,Washington,S500, ,State,Paved,4,88,2,7,0,0.00399700807072314
126656,542977,0,1.35,02_6784656,2,02_41,Oregon, ,SE SUNNYSIDE RD,Municipal,Paved,2,64,4,0,0,0.0172062653687001
127197,542791,0,0.22,02_6778679,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00197452781205617
128451,543736,0,0.05,02_6814248,2,02_53,Washington,I5, ,State,Paved,6,96,1,1,0,0.000518086882270745
126301,541455,0,0.1,02_6706576,2,02_41,Oregon, ,BALBOA AVE,Municipal,Paved,2,48,5,8,0,0.00101697948788728
127475,542774,0,0.18,02_6777019,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,4,56,3,10,0,0.00230216165295511
127724,542472,0,0.02,02_6769036,2,02_41,Oregon,I405, ,State,Paved,6,104,1,1,0,0.000221995430857814
127973,543039,0,0.16,02_6786832,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00203808179227329
123396,541488,0,0.18,02_6708348,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.00162105028716296
127048,543278,0,0.42,02_6793926,2,02_53,Washington,S14,LEWIS AND CLARK HWY,State,Paved,5,96,2,7,0,0.00527741464286808
128471,543639,0,0.52,02_6811060,2,02_53,Washington, ,MAIN ST,Municipal,Paved,4,48,3,10,0,0.00469782941314355
128459,543631,0,0,02_6810920,2,02_53,Washington,I5, ,State,Paved,6,96,1,1,0,6.00009727946826E-06
126052,540908,0,0.34,02_6689247,2,02_41,Oregon, ,CORNELL RD,Municipal,Paved,4,72,3,7,0,0.00417911041190818
127961,543266,0,0.07,02_6793690,2,02_41,Oregon, , ,Municipal,Paved,2,56,3,10,0,0.000597271344248052
126550,544057,0,1.15,02_6822557,2,02_53,Washington, ,NE FOURTH PLAIN RD,Municipal,Paved,4,64,3,10,0,0.0143073124623643
123290,541908,0,2.43,02_6758226,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,4,88,1,1,0,0.0291581058888753
126942,541979,0,0.02,02_6756315,2,02_41,Oregon, ,MOLALLA AV,Municipal,Paved,2,72,4,10,0,0.00026575394567042
125946,540989,0,0.83,02_6694355,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,7,88,1,1,0,0.00777163027454062
123241,541992,0,2.58,02_6758876,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.0253380068913526
127440,542577,0,0.47,02_6772523,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,48,3,10,0,0.00419810985982891
127618,542674,0,0.08,02_6774255,2,02_41,Oregon, ,INTERSTATE AVE,Municipal,Paved,2,56,4,8,0,0.000859871677266485
128067,543156,0,0.06,02_6790214,2,02_41,Oregon, , ,Municipal,Paved,6,72,3,10,0,0.000544001012072833
127569,542895,0,0.21,02_6780736,2,02_41,Oregon,U30  P,LOMBARD ST,State,Paved,4,72,3,7,0,0.00249955249922957
125909,540978,0,1.1,02_6692490,2,02_41,Oregon,U26,SUNSET HWY,State,Paved,6,88,2,7,0,0.0133092750605892
128565,543903,0,0.04,02_6818712,2,02_53,Washington, ,NE CHEER DR,Municipal,Paved,2,56,3,10,0,0.000353362864518107
127426,542114,0,0.11,02_6761578,2,02_41,Oregon,S213,S CASCADE HWY,State,Paved,2,88,3,10,0,0.000985779850635237
127177,542795,0,0.83,02_6777980,2,02_41,Oregon,S213,82ND AV,State,Paved,4,56,3,10,0,0.00746000093477942
128508,543593,0,0.09,02_6810015,2,02_53,Washington, ,W 14TH ST,Municipal,Paved,2,40,5,0,0,0.00109522060945475
128422,543695,0,0.61,02_6813349,2,02_53,Washington,S500, ,State,Paved,4,88,2,7,0,0.00781494373815647
126599,543801,0,0.48,02_6816110,2,02_53,Washington, ,SE MILL PLAIN BLVD,Municipal,Paved,4,56,3,10,0,0.00606074006768364
128173,543501,0,0.18,02_6820227,2,02_53,Washington,I205, ,State,Paved,4,96,1,1,0,0.00179298752213153
128259,543856,0,0.32,02_6817696,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.00295440617456241
126158,541134,0,0.02,02_6696763,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.000146536754027912
126244,541121,0,0.12,02_6696669,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00139052532701984
126195,541080,0,0.06,02_6695675,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.000778055544900119
122863,541195,0,0.3,02_6698405,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,7,88,1,1,0,0.00379610007985745
127867,542550,0,0.15,02_6771016,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,4,104,1,1,0,0.00138692706361592
127818,542495,0,0.04,02_6769838,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,4,104,1,1,0,0.000355046880135055
127781,542585,0,0.02,02_6771795,2,02_41,Oregon, ,VANCOUVER AVE,Municipal,Paved,2,40,4,8,0,0.000161944388231857
127240,542852,0,0.02,02_6779626,2,02_41,Oregon, ,GLISAN ST,Municipal,Paved,4,40,3,10,0,0.000291027744653071
126109,540868,0,0.16,02_6687846,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00180662262323913
127191,542804,0,0.31,02_6778296,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00282572285561708
126785,543123,0,0.61,02_6789590,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,4,56,3,10,0,0.00757131906254608
127383,542177,0,0.17,02_6762700,2,02_41,Oregon,S224,MILWAUKIE EXWY,State,Paved,4,88,2,7,0,0.00215852963706246
127377,542166,0,0.19,02_6762584,2,02_41,Oregon,S224,MILWAUKIE EXWY,State,Paved,4,88,2,7,0,0.00226361254761565
123298,542031,0,0.49,02_6758641,2,02_41,Oregon,S43,AV A,State,Paved,4,48,3,7,0,0.00627909673935695
127140,542272,0,0.15,02_6764976,2,02_41,Oregon,S43N,MACADAM AV,State,Paved,2,64,3,10,0,0.0013307275163163
127134,542268,0,0.01,02_6764880,2,02_41,Oregon,S43N,MACADAM AV,State,Paved,2,64,3,10,0,0.000127141754105084
127632,542417,0,0.02,02_6767839,2,02_41,Oregon, ,EVERETT ST,Municipal,Paved,2,72,4,8,0,0.000195023071382276
126885,543219,0,0.16,02_6792071,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.00143717948622474
126891,543225,0,0.02,02_6792174,2,02_41,Oregon, , ,Municipal,Paved,4,56,3,10,0,0.000144014024626221
123049,542727,0,0.16,02_6775795,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.00146469909695326
123055,538107,0,0.3,02_6775900,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.0027204995549896
125468,540882,0,0.42,02_6690214,2,02_41,Oregon, ,CORNELL RD,Municipal,Paved,4,72,3,7,0,0.0038060125289918
125462,540926,0,0.06,02_6689868,2,02_41,Oregon, ,CORNELL RD,Municipal,Paved,5,40,3,7,0,0.000563705433241485
126642,542984,0,0.91,02_6783669,2,02_41,Oregon,S212,CARVER HWY,State,Paved,2,88,3,7,0,0.0115854121519393
128557,543897,0,0.01,02_6818579,2,02_53,Washington, ,NE FOURTH PLAIN BLVD,Municipal,Paved,4,64,3,10,0,0.00015443422817476
127483,542783,0,0.01,02_6777572,2,02_41,Oregon, ,GLISAN ST,Municipal,Paved,4,56,3,10,0,9.49995362446998E-05
123204,542403,0,0.24,02_6767747,2,02_41,Oregon, ,BROADWAY AV,Municipal,Paved,2,56,3,10,0,0.00214390218499348
123155,542387,0,0.07,02_6768485,2,02_41,Oregon,S99W,FRONT ST,State,Paved,2,72,4,0,0,0.000598145527176091
123198,542400,0,0.08,02_6767706,2,02_41,Oregon, ,EVERETT ST,Municipal,Paved,2,72,4,8,0,0.00101416006990189
127526,542673,0,0.53,02_6774324,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.00479109221239652
127034,543031,0,0.1,02_6786670,2,02_41,Oregon,I84,COLUMBIA RIVER HWY,State,Paved,6,104,1,1,0,0.00126901619358566
127532,542679,0,0.27,02_6774384,2,02_41,Oregon, ,KILLINGSWORTH ST,Municipal,Paved,2,72,4,0,0,0.00343415760267959
128024,543205,0,0.13,02_6791843,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,4,56,3,10,0,0.00161148755513475
122855,541191,0,0.12,02_6698098,2,02_41,Oregon,S99W,BARBUR BLVD,State,Paved,2,88,3,10,0,0.00145965112338153
127183,542793,0,0.82,02_6778143,2,02_41,Oregon,S213,82ND AV,State,Paved,4,56,3,10,0,0.00741519042898186
127675,542354,0,0.1,02_6767043,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,3,64,3,10,0,0.0012123446640183
126350,541384,0,0.01,02_6704737,2,02_41,Oregon,U26, ,State,Paved,3,56,4,0,0,0.000122268893689089
127432,542614,0,0.02,02_6772435,2,02_41,Oregon,S99E,GRAND AV,State,Paved,4,72,3,10,0,0.000204002294759965
127924,543162,0,0.83,02_6790436,2,02_41,Oregon, ,BURNSIDE RD,Municipal,Paved,4,72,3,7,0,0.0101386128845277
128514,543591,0,0.05,02_6810057,2,02_53,Washington, , ,Municipal,Paved,2,56,3,0,0,0.000607021214213664
126101,540856,0,0.05,02_6687485,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.000561866405300561
123347,541654,0,2.05,02_6723969,2,02_53,Washington, ,NW LAKESHORE AV,Municipal,Paved,2,48,4,0,0,0.0186888219857848
128265,543725,0,1.48,02_6814337,2,02_53,Washington, ,NE HWY 99,Municipal,Paved,4,56,3,10,0,0.0141884763421302
126152,541129,0,0.03,02_6696711,2,02_41,Oregon, , ,Municipal,Paved,4,72,3,10,0,0.000349070040877545
126201,541085,0,0.05,02_6696032,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.000506274377917444
